X,Y,OBJECTID,Id,CaseNumber,OccurredDate,OccurredMonth,OccurredYear,DateOfDeath,DateOfDeathMonth,DateOfDeathYear,DateDifference,CaseStatus,Address,Latitude,Longitude,Section,Beat,WeaponCategory,VictimCount,ArresteeCount
-77.596846771616612,43.170525578937124,224,646,15-208563,2015-08-10T04:00:00.000Z,8,2015,2015-08-10T04:00:00.000Z,8,2015,0,CLOSED,"700 NORTH ST, ROCHESTER, NY, 14605",43.170517,-77.596844,Clinton,277,Firearm,1,2
-77.635767781528884,43.140692572305539,222,647,15-218491,2015-08-19T04:00:00.000Z,8,2015,2015-08-19T04:00:00.000Z,8,2015,0,CLOSED,"480 GENESEE ST, ROCHESTER, NY, 14611",43.140684,-77.635765,Genesee,253,Firearm,3,3
-77.592616770598113,43.173112579658834,221,648,15-223806,2015-08-23T04:00:00.000Z,8,2015,2015-08-23T04:00:00.000Z,8,2015,0,CLOSED,"404 PORTLAND AVE, ROCHESTER, NY, 14605",43.173104,-77.592614,Clinton,267,Firearm,1,1
-77.612867778327441,43.186686581315364,220,649,15-241586,2015-09-11T04:00:00.000Z,9,2015,2015-09-11T04:00:00.000Z,9,2015,0,CLOSED,"398 NORTON ST, ROCHESTER, NY, 14621",43.186678,-77.612865,Clinton,217,Knife/Cutting Instrument,1,2
-77.599578772117738,43.164417577978362,219,650,15-242588,2015-09-12T04:00:00.000Z,9,2015,2015-09-12T04:00:00.000Z,9,2015,0,CLOSED,"34 WOODWARD ST, ROCHESTER, NY, 14605",43.164409,-77.599576,Clinton,287,Firearm,2,1
-77.63833178287355,43.144107572073807,217,652,15-266783,2015-10-07T04:00:00.000Z,10,2015,2015-10-07T04:00:00.000Z,10,2015,0,OPEN,"698 FROST AVE, ROCHESTER, NY, 14611",43.144099,-77.638329,Genesee,223,Firearm,1,
-77.651364787213993,43.143172571485408,216,653,15-290485,2015-11-02T05:00:00.000Z,11,2015,2015-11-02T05:00:00.000Z,11,2015,0,CLOSED,"12 DEVONSHIRE CT, ROCHESTER, NY, 14619",43.143164,-77.651362,Genesee,223,Firearm,1,1
-77.584235769135873,43.186776582223118,215,654,15-290764,2015-11-02T05:00:00.000Z,11,2015,2015-11-02T05:00:00.000Z,11,2015,0,OPEN,"1149 PORTLAND AVE, ROCHESTER, NY, 14621",43.186768,-77.584233,Clinton,237,Firearm,1,
-77.568230761326191,43.158037577564279,214,656,16-008390,2016-01-10T05:00:00.000Z,1,2016,2016-01-10T05:00:00.000Z,1,2016,0,OPEN,"195 LEIGHTON AVE, ROCHESTER, NY, 14609",43.158029,-77.568228,Goodman,225,Firearm,4,
-77.610475777212486,43.182493580797548,213,657,16-015703,2016-01-20T05:00:00.000Z,1,2016,2016-01-20T05:00:00.000Z,1,2016,0,OPEN,"15 LEO ST, ROCHESTER, NY, 14621",43.182485,-77.610473,Clinton,217,Firearm,1,
-77.625286781043329,43.174535578402555,212,658,16-021200,2016-01-27T05:00:00.000Z,1,2016,2016-01-27T05:00:00.000Z,1,2016,0,OPEN,"1063 ST PAUL ST, ROCHESTER, NY, 14621",43.174527,-77.625284,Clinton,247,Firearm,1,
-77.622917779592271,43.164067576970851,211,659,16-030223,2016-02-07T05:00:00.000Z,2,2016,2016-02-07T05:00:00.000Z,2,2016,0,CLOSED,"547 STATE ST, ROCHESTER, NY, 14608",43.164059,-77.622915,Central,209,Firearm,1,4
-77.600757771595127,43.158629576743486,210,660,16-058461,2016-03-12T05:00:00.000Z,3,2016,2016-03-12T05:00:00.000Z,3,2016,0,CLOSED,"444 MAIN ST EAST, ROCHESTER, NY, 14605",43.158621,-77.600755,Central,219,Knife/Cutting Instrument,1,1
-77.636751781038413,43.130609570279034,207,664,16-074202,2016-03-28T04:00:00.000Z,3,2016,2016-04-01T04:00:00.000Z,4,2016,4,CLOSED,"995 GENESEE ST, ROCHESTER, NY, 14619",43.130601,-77.636749,Genesee,243,Physical,1,1
-77.613517778223965,43.182429580446232,209,661,16-076333,2016-03-31T04:00:00.000Z,3,2016,2016-03-31T04:00:00.000Z,3,2016,0,OPEN,"1254 CLINTON AVE NORTH, ROCHESTER, NY, 14621",43.182421,-77.613515,Clinton,217,Firearm,1,
-77.640399784480763,43.156153574376049,208,662,16-076539,2016-03-31T04:00:00.000Z,3,2016,2016-03-31T04:00:00.000Z,3,2016,0,OPEN,"427 WILDER ST, ROCHESTER, NY, 14611",43.156145,-77.640397,Genesee,203,Firearm,1,
-77.635212781893017,43.143967572464696,206,665,16-122683,2016-05-19T04:00:00.000Z,5,2016,2016-05-19T04:00:00.000Z,5,2016,0,CLOSED,"590 FROST AVE, ROCHESTER, NY, 14611",43.143959,-77.63521,Genesee,233,Firearm,1,1
-77.637813787402862,43.200294582563579,205,666,16-125296,2016-05-22T04:00:00.000Z,5,2016,2016-05-22T04:00:00.000Z,5,2016,0,CLOSED,"414 RIDGE RD WEST, ROCHESTER, NY, 14615",43.200286,-77.637811,Lake,211,Firearm,1,1
-77.640434785978144,43.173556577938292,320,723,16-139636,2016-06-04T04:00:00.000Z,6,2016,2017-11-06T05:00:00.000Z,11,2017,520,OPEN,"475 SHERMAN ST, ROCHESTER, NY, 14606",43.173548,-77.640432,Lake,261,Firearm,1,
-77.61011577472577,43.157032575681278,204,667,16-147328,2016-06-12T04:00:00.000Z,6,2016,2016-06-12T04:00:00.000Z,6,2016,0,CLOSED,"120 E MAIN ST, ROCHESTER, NY, 14604",43.157024,-77.610113,Central,219,Firearm,1,1
-77.639353785017647,43.16884257715018,203,668,16-152585,2016-06-17T04:00:00.000Z,6,2016,2016-06-17T04:00:00.000Z,6,2016,0,OPEN,"15 OTIS ST, ROCHESTER, NY, 14606",43.168834,-77.639351,Lake,261,Firearm,1,
-77.653351791187134,43.19122758041523,202,669,16-172273,2016-07-06T04:00:00.000Z,7,2016,2016-07-06T04:00:00.000Z,7,2016,0,OPEN,"445 LA GRANGE AVE, ROCHESTER, NY, 14615",43.191219,-77.653349,Lake,221,Other,1,
-77.612778777607133,43.174614578918735,201,670,16-177831,2016-07-11T04:00:00.000Z,7,2016,2016-07-11T04:00:00.000Z,7,2016,0,CLOSED,"886 CLINTON AVE NORTH, ROCHESTER, NY, 14605",43.174606,-77.612776,Clinton,277,Firearm,1,1
-77.613592778324175,43.183964580394623,200,671,16-178767,2016-07-12T04:00:00.000Z,7,2016,2016-07-12T04:00:00.000Z,7,2016,0,CLOSED,"1326 CLINTON AVE NORTH, ROCHESTER, NY, 14621",43.183956,-77.61359,Clinton,217,Firearm,1,3
-77.601350774109861,43.178355580613825,199,672,16-184244,2016-07-18T04:00:00.000Z,7,2016,2016-07-18T04:00:00.000Z,7,2016,0,CLOSED,"329 WILKINS ST, ROCHESTER, NY, 14621",43.178347,-77.601348,Clinton,257,Other,1,1
-77.568046763262984,43.176815580984837,198,674,16-187680,2016-07-22T04:00:00.000Z,7,2016,2016-07-22T04:00:00.000Z,7,2016,0,CLOSED,"31 LYCEUM ST, ROCHESTER, NY, 14609",43.176807,-77.568044,Goodman,205,Firearm,1,2
-77.600823773735087,43.183909580929274,197,675,16-191539,2016-07-26T04:00:00.000Z,7,2016,2016-07-26T04:00:00.000Z,7,2016,0,OPEN,"349 WEAVER ST, ROCHESTER, NY, 14621",43.183901,-77.600821,Clinton,227,Firearm,1,
-77.624016777903833,43.140125572094902,196,677,16-205430,2016-08-08T04:00:00.000Z,8,2016,2016-08-09T04:00:00.000Z,8,2016,1,CLOSED,"341 SEWARD ST, ROCHESTER, NY, 14608",43.140117,-77.624014,Genesee,233,Knife/Cutting Instrument,1,1
-77.569368763180819,43.166540579374846,195,678,16-208301,2016-08-11T04:00:00.000Z,8,2016,2016-08-12T04:00:00.000Z,8,2016,1,OPEN,"293 MELVILLE ST, ROCHESTER, NY, 14609",43.166532,-77.569366,Goodman,215,Firearm,1,
-77.637529784574383,43.167703576519898,194,679,16-212314,2016-08-16T04:00:00.000Z,8,2016,2016-08-16T04:00:00.000Z,8,2016,0,OPEN,"162 SHERMAN ST, ROCHESTER, NY, 14606",43.167695,-77.637527,Lake,261,Firearm,1,
-77.65157778745305,43.144960572318212,193,680,16-218195,2016-08-22T04:00:00.000Z,8,2016,2016-08-22T04:00:00.000Z,8,2016,0,CLOSED,"565 CHILI AVE, ROCHESTER, NY, 14619",43.144952,-77.651575,Genesee,223,Physical,1,1
-77.623431786027282,43.237473590066116,192,681,16-229785,2016-09-03T04:00:00.000Z,9,2016,2016-09-03T04:00:00.000Z,9,2016,0,CLOSED,"3673 LAKE AVE, ROCHESTER, NY, 14612",43.237465,-77.623429,Lake,201,Other,1,1
-77.613551777787237,43.18267258007554,191,683,16-238630,2016-09-12T04:00:00.000Z,9,2016,2016-09-12T04:00:00.000Z,9,2016,0,OPEN,"1264 CLINTON AVE NORTH, ROCHESTER, NY, 14621",43.182664,-77.613549,Clinton,217,Firearm,1,
-77.579238766276234,43.17336458047523,190,684,16-243456,2016-09-17T04:00:00.000Z,9,2016,2016-09-17T04:00:00.000Z,9,2016,0,OPEN,"99 HIGH ST, ROCHESTER, NY, 14609",43.173356,-77.579236,Clinton,267,Other,3,
-77.587052768099753,43.171343579522819,189,685,16-256306,2016-09-30T04:00:00.000Z,9,2016,2016-09-30T04:00:00.000Z,9,2016,0,CLOSED,"19 SANDER ST, ROCHESTER, NY, 14605",43.171335,-77.58705,Clinton,267,Firearm,1,1
-77.610702773624467,43.145571574256387,188,686,16-261985,2016-10-06T04:00:00.000Z,10,2016,2016-10-06T04:00:00.000Z,10,2016,0,CLOSED,"185 MOUNT HOPE AVE, ROCHESTER, NY, 14620",43.145563,-77.6107,Central,229,Blunt Object,1,1
-77.594175770952646,43.170901579385934,187,687,16-264051,2016-10-08T04:00:00.000Z,10,2016,2016-10-08T04:00:00.000Z,10,2016,0,CLOSED,"8 BAY ST, ROCHESTER, NY, 14605",43.170893,-77.594173,Clinton,267,Firearm,1,1
-77.62645278010865,43.152688574784463,1,688,16-264818,2016-10-09T04:00:00.000Z,10,2016,2016-10-09T04:00:00.000Z,10,2016,0,OPEN,"524 MAIN ST WEST, ROCHESTER, NY, 14608",43.15268,-77.62645,Genesee,213,Knife/Cutting Instrument,1,
-77.634716782930568,43.15993657568621,349,689,16-270445,2016-10-16T04:00:00.000Z,10,2016,2016-10-16T04:00:00.000Z,10,2016,0,OPEN,"223 ORCHARD ST, ROCHESTER, NY, 14611",43.159928,-77.634714,Lake,291,Firearm,1,
-77.646598787477046,43.167287576443172,348,690,16-277946,2016-10-24T04:00:00.000Z,10,2016,2016-10-24T04:00:00.000Z,10,2016,0,CLOSED,"65 WOLFF ST, ROCHESTER, NY, 14606",43.167279,-77.646596,Lake,261,Blunt Object,1,1
-77.629124779897751,43.143662573136595,347,691,16-290863,2016-11-07T05:00:00.000Z,11,2016,2016-11-07T05:00:00.000Z,11,2016,0,CLOSED,"561 JEFFERSON AVE, ROCHESTER, NY, 14611",43.143654,-77.629122,Genesee,233,Firearm,1,1
-77.638283786966909,43.187869580143392,346,692,16-296177,2016-11-13T05:00:00.000Z,11,2016,2016-11-14T05:00:00.000Z,11,2016,1,CLOSED,"267 ALBEMARLE ST, ROCHESTER, NY, 14613",43.187861,-77.638281,Lake,231,Other,1,2
-77.634184781975549,43.153029573808013,345,693,16-297209,2016-11-14T05:00:00.000Z,11,2016,2016-11-14T05:00:00.000Z,11,2016,0,CLOSED,"30 HERTEL ST, ROCHESTER, NY, 14611",43.153021,-77.634182,Genesee,213,Other,1,1
-77.640505783386445,43.144504572243527,344,695,16-305551,2016-11-25T05:00:00.000Z,11,2016,2016-11-25T05:00:00.000Z,11,2016,0,CLOSED,"206 WELLINGTON AVE, ROCHESTER, NY, 14611",43.144496,-77.640503,Genesee,223,Knife/Cutting Instrument,2,1
-77.567701763164692,43.175094580897266,343,697,16-321997,2016-12-15T05:00:00.000Z,12,2016,2016-12-15T05:00:00.000Z,12,2016,0,OPEN,"196 PERSHING DR, ROCHESTER, NY, 14609",43.175086,-77.567699,Goodman,205,Firearm,1,
-77.640482786325364,43.173777577267842,342,699,17-037548,2017-02-17T05:00:00.000Z,2,2017,2017-02-17T05:00:00.000Z,2,2017,0,CLOSED,"395 EMERSON ST, ROCHESTER, NY, 14606",43.173769,-77.64048,Lake,261,Blunt Object,1,1
-77.612627773940844,43.127925570971378,341,701,17-048955,2017-03-02T05:00:00.000Z,3,2017,2017-03-02T05:00:00.000Z,3,2017,0,CLOSED,"1409 SOUTH AVE, ROCHESTER, NY, 14620",43.127917,-77.612625,Goodman,265,Blunt Object,1,1
-77.59519977056722,43.162745577463951,340,703,17-075149,2017-04-03T04:00:00.000Z,4,2017,2017-04-03T04:00:00.000Z,4,2017,0,CLOSED,"109 WOODWARD ST, ROCHESTER, NY, 14605",43.162737,-77.595197,Clinton,297,Firearm,1,1
-77.609419775230293,43.16217957672108,339,704,17-087564,2017-04-17T04:00:00.000Z,4,2017,2017-04-17T04:00:00.000Z,4,2017,0,CLOSED,"283 CENTRAL AVE, ROCHESTER, NY, 14605",43.162171,-77.609417,Clinton,287,Firearm,1,3
-77.650610785925181,43.136147570575282,338,705,17-094955,2017-04-25T04:00:00.000Z,4,2017,2017-04-25T04:00:00.000Z,4,2017,0,CLOSED,"184 FLANDERS ST, ROCHESTER, NY, 14619",43.136139,-77.650608,Genesee,243,Firearm,1,1
-77.639069785567472,43.176260578012609,337,706,17-106575,2017-05-08T04:00:00.000Z,5,2017,2017-05-08T04:00:00.000Z,5,2017,0,OPEN,"116 GLENDALE PARK, ROCHESTER, NY, 14613",43.176252,-77.639067,Lake,251,Firearm,1,
-77.601644773956735,43.181660580699408,336,707,17-110721,2017-05-14T04:00:00.000Z,5,2017,2017-05-14T04:00:00.000Z,5,2017,0,CLOSED,"52 DAYTON ST, ROCHESTER, NY, 14621",43.181652,-77.601642,Clinton,227,Other,1,3
-77.59011676946281,43.172697579246901,335,708,17-111697,2017-05-14T04:00:00.000Z,5,2017,2017-05-14T04:00:00.000Z,5,2017,0,CLOSED,"38 MILLER ST, ROCHESTER, NY, 14605",43.172689,-77.590114,Clinton,267,Knife/Cutting Instrument,1,2
-77.640667782081223,43.123223568174069,334,709,17-124376,2017-05-27T04:00:00.000Z,5,2017,2017-05-27T04:00:00.000Z,5,2017,0,CLOSED,"115 ELMWOOD AVE, ROCHESTER, NY, 14611",43.123215,-77.640665,Genesee,243,Firearm,1,2
-77.609402776699994,43.183704580982301,333,710,17-147368,2017-06-18T04:00:00.000Z,6,2017,2017-06-18T04:00:00.000Z,6,2017,0,CLOSED,"55 WEAVER ST, ROCHESTER, NY, 14621",43.183696,-77.6094,Clinton,217,Knife/Cutting Instrument,1,1
-77.626108779959765,43.158114575907256,332,711,17-159634,2017-06-30T04:00:00.000Z,6,2017,2017-07-10T04:00:00.000Z,7,2017,10,CLOSED,"583 W BROAD ST, ROCHESTER, NY, 14608",43.158106,-77.626106,Lake,291,Firearm,1,2
-77.600331773892265,43.183155581384369,331,712,17-161844,2017-07-02T04:00:00.000Z,7,2017,2017-07-02T04:00:00.000Z,7,2017,0,OPEN,"273 WEYL ST, ROCHESTER, NY, 14621",43.183147,-77.600329,Clinton,227,Knife/Cutting Instrument,1,
-77.643404786056038,43.155102574420226,330,713,17-167442,2017-07-08T04:00:00.000Z,7,2017,2017-07-08T04:00:00.000Z,7,2017,0,CLOSED,"675 MAPLE ST, ROCHESTER, NY, 14611",43.155094,-77.643402,Genesee,203,Blunt Object,1,1
-77.626409778986087,43.148662574123911,329,714,17-178395,2017-07-19T04:00:00.000Z,7,2017,2017-07-23T04:00:00.000Z,7,2017,4,CLOSED,"91 REYNOLDS ST, ROCHESTER, NY, 14608",43.148654,-77.626407,Genesee,213,Firearm,1,1
-77.63630678378162,43.16445457576998,328,715,17-183675,2017-07-24T04:00:00.000Z,7,2017,2017-07-24T04:00:00.000Z,7,2017,0,CLOSED,"405 LYELL AVE, ROCHESTER, NY, 14606",43.164446,-77.636304,Lake,291,Knife/Cutting Instrument,1,1
-77.588541768556951,43.168129579124418,327,716,17-187080,2017-07-28T04:00:00.000Z,7,2017,2017-07-28T04:00:00.000Z,7,2017,0,CLOSED,"249 CENTRAL PARK, ROCHESTER, NY, 14605",43.168121,-77.588539,Clinton,297,Other,1,1
-77.62813378085724,43.164186576857269,326,717,17-223124,2017-09-03T04:00:00.000Z,9,2017,2017-09-03T04:00:00.000Z,9,2017,0,OPEN,"90 SARATOGA AVE, ROCHESTER, NY, 14608",43.164178,-77.628131,Central,209,Firearm,1,
-77.600094773215019,43.177440579760081,325,718,17-240020,2017-09-20T04:00:00.000Z,9,2017,2017-09-20T04:00:00.000Z,9,2017,0,CLOSED,"210 BERNARD ST, ROCHESTER, NY, 14621",43.177432,-77.600092,Clinton,257,Firearm,1,2
-77.609094782671562,43.258172594500245,324,719,17-250237,2017-10-01T04:00:00.000Z,10,2017,2017-10-01T04:00:00.000Z,10,2017,0,OPEN,"4791 LAKE AVE, ROCHESTER, NY, 14612",43.258164,-77.609092,Lake,201,Firearm,1,
-77.63055178126389,43.157804574778559,323,720,17-268417,2017-10-20T04:00:00.000Z,10,2017,2017-10-25T04:00:00.000Z,10,2017,5,CLOSED,"24 WALNUT ST, ROCHESTER, NY, 14611",43.157796,-77.630549,Lake,291,Firearm,1,1
-77.614936777150575,43.17314057881493,322,721,17-275444,2017-10-28T04:00:00.000Z,10,2017,2017-10-28T04:00:00.000Z,10,2017,0,OPEN,"109 SCRANTOM ST, ROCHESTER, NY, 14605",43.173132,-77.614934,Clinton,277,Firearm,1,
-77.630023780534827,43.142609572847618,321,722,17-279548,2017-11-02T04:00:00.000Z,11,2017,2017-11-02T04:00:00.000Z,11,2017,0,OPEN,"161 BARTLETT ST, ROCHESTER, NY, 14611",43.142601,-77.630021,Genesee,233,Other,1,
-77.606436775463294,43.173396578701983,319,724,17-284585,2017-11-07T05:00:00.000Z,11,2017,2017-11-07T05:00:00.000Z,11,2017,0,OPEN,"51 CUBA PL, ROCHESTER, NY, 14605",43.173388,-77.606434,Clinton,277,Firearm,1,
-77.63363878414188,43.174193578358555,318,725,17-288873,2017-11-13T05:00:00.000Z,11,2017,2017-11-13T05:00:00.000Z,11,2017,0,CLOSED,"31 LOCUST ST, ROCHESTER, NY, 14613",43.174185,-77.633636,Lake,251,Other,1,1
-77.630003781204778,43.153891574486799,317,727,17-299028,2017-11-26T05:00:00.000Z,11,2017,2017-11-26T05:00:00.000Z,11,2017,0,OPEN,"11 TERRY ST, ROCHESTER, NY, 14611",43.153883,-77.630001,Genesee,213,Firearm,1,
-77.600094773215019,43.177440579760081,315,730,17-310085,2017-12-09T05:00:00.000Z,12,2017,2017-12-09T05:00:00.000Z,12,2017,0,CLOSED,"210 BERNARD ST, ROCHESTER, NY, 14621",43.177432,-77.600092,Clinton,257,Other,1,1
-77.636277782855785,43.146419572920735,314,731,17-322020,2017-12-25T05:00:00.000Z,12,2017,2017-12-25T05:00:00.000Z,12,2017,0,CLOSED,"193 GENESEE ST, ROCHESTER, NY, 14611",43.146411,-77.636275,Genesee,223,Firearm,1,2
-77.642007787457885,43.180678578550193,313,733,18-036803,2018-02-16T05:00:00.000Z,2,2018,2018-02-16T05:00:00.000Z,2,2018,0,CLOSED,"281 ORIOLE ST, ROCHESTER, NY, 14613",43.18067,-77.642005,Lake,241,Knife/Cutting Instrument,1,1
-77.636246784318402,43.165929576558661,503,392,75-450464,1975-07-28T04:00:00.000Z,7,1975,2008-08-18T04:00:00.000Z,8,2008,12075,CLOSED,"66 SHERMAN ST, ROCHESTER, NY, 14606",43.165921,-77.636244,Lake,261,Firearm,1,1
-77.630005782626213,43.165893576528056,316,729,91-365826,1991-10-02T04:00:00.000Z,10,1991,2017-12-08T05:00:00.000Z,12,2017,9564,CLOSED,"134 SARATOGA AVE, ROCHESTER, NY, 14608",43.165885,-77.630003,Lake,271,Firearm,1,
-77.621933780190787,43.173133578386455,99,42,92-057393,1992-02-19T05:00:00.000Z,2,1992,2001-01-16T05:00:00.000Z,1,2001,3254,OPEN,"9 EVERGREEN ST, ROCHESTER, NY, 14605",43.173125,-77.621931,Clinton,277,Firearm,1,
-77.632683780995535,43.146066572608802,254,613,94-257194,1994-07-29T04:00:00.000Z,7,1994,2014-10-04T04:00:00.000Z,10,2014,7372,CLOSED,"136 EPWORTH ST, ROCHESTER, NY, 14611",43.146058,-77.632681,Genesee,233,Firearm,1,1
-77.6203647805374,43.180011579220107,458,438,95-000282,1995-01-01T05:00:00.000Z,1,1995,2010-01-10T05:00:00.000Z,1,2010,5488,CLOSED,"331 CONKEY AVE, ROCHESTER, NY, 14621",43.180003,-77.620362,Clinton,247,Firearm,1,2
-77.626409778986087,43.148662574123911,241,627,99-098177,1999-03-26T04:00:00.000Z,3,1999,2015-02-08T05:00:00.000Z,2,2015,5798,CLOSED,"91 REYNOLDS ST, ROCHESTER, NY, 14608",43.148654,-77.626407,Genesee,213,Other,1,1
-77.636646782546578,43.142417572168021,255,612,99-310293,1999-08-25T04:00:00.000Z,8,1999,2014-10-03T04:00:00.000Z,10,2014,5518,CLOSED,"120 ARNETT BLVD, ROCHESTER, NY, 14619",43.142409,-77.636644,Genesee,223,Firearm,1,1
